Tanggal,Produk,total_revenue,total_revenue_ema_7,total_revenue_roll_std_7,total_revenue_roll_min_7,total_revenue_roll_max_7,total_revenue_ema_14,total_revenue_roll_std_14,total_revenue_roll_min_14,total_revenue_roll_max_14,total_revenue_lag_1,total_revenue_lag_7,total_revenue_lag_14
2024-07-17,Bstation,119832.0,86679.41231865046,41057.76689587712,19916.0,119832.0,98104.70001010202,75567.13775456618,19916.0,279496.0,89832.0,99790.0,89874.0
2024-07-18,Bstation,109790.0,94967.55923898784,43095.80264834099,19916.0,119832.0,101001.67334208843,74880.6600908963,19916.0,279496.0,119832.0,119790.0,279496.0
2024-07-19,Bstation,149748.0,98673.16942924088,41922.168430375285,19916.0,119832.0,102173.45022980998,60971.85817018597,19916.0,229538.0,109790.0,29958.0,229538.0
2024-07-20,Bstation,109790.0,111441.87707193066,40544.563773939444,19916.0,149748.0,108516.72353250199,52736.737169611675,19916.0,209580.0,149748.0,119832.0,209580.0
2024-07-21,Bstation,19958.0,111028.907803948,39951.004643187574,19916.0,149748.0,108686.4937281684,44401.61680478673,19916.0,189580.0,109790.0,99832.0,59874.0
2024-07-22,Bstation,89790.0,88261.180852961,50071.66122953888,19916.0,149748.0,96856.02789774594,48502.491752690185,19916.0,189580.0,19958.0,19916.0,129790.0
2024-07-23,Bstation,29874.0,88643.38563972074,40116.70786948637,19958.0,149748.0,95913.89084471315,47819.70089964874,19916.0,189580.0,89790.0,89832.0,189580.0
2024-07-26,Bstation,29916.0,73951.03922979056,47895.563009531405,19958.0,149748.0,87108.57206541806,43016.74496449793,19916.0,149748.0,29874.0,119832.0,99790.0
2024-07-29,Bstation,9958.0,62942.27942234292,50493.85100329393,19958.0,149748.0,79482.895790029,45318.944214591684,19916.0,149748.0,29916.0,109790.0,119790.0
2024-07-30,Bstation,9958.0,49696.20956675719,53680.570660865546,9958.0,149748.0,70212.9096846918,47588.520122971924,9958.0,149748.0,9958.0,149748.0,29958.0
2024-07-31,Bstation,59832.0,39761.65717506789,40223.815331337086,9958.0,109790.0,62178.921726732886,49264.591693702794,9958.0,149748.0,9958.0,109790.0,119832.0
2024-08-01,Bstation,39916.0,44779.24288130092,29293.162715977684,9958.0,89790.0,61865.99882983517,47356.45511333272,9958.0,149748.0,59832.0,19958.0,99832.0
2024-08-02,Bstation,9958.0,43563.43216097569,28475.423548837654,9958.0,89790.0,58939.33231919048,46936.32039052695,9958.0,149748.0,39916.0,89790.0,19916.0
2024-08-03,Bstation,69874.0,35162.07412073176,18853.785008396557,9958.0,59832.0,52408.488009965076,47715.5577512878,9958.0,149748.0,9958.0,29874.0,89832.0
2024-08-04,Bstation,29874.0,43840.05559054882,24931.343241179497,9958.0,69874.0,54737.22294196973,47138.046669354,9958.0,149748.0,69874.0,29916.0,119832.0
2024-08-05,Bstation,59916.0,40348.54169291162,24932.15048505657,9958.0,69874.0,51422.1265497071,44608.925081457346,9958.0,149748.0,29874.0,9958.0,109790.0
2024-08-06,Bstation,9958.0,45240.40626968371,24460.625175984034,9958.0,69874.0,52554.643009746156,41788.30596951969,9958.0,149748.0,59916.0,9958.0,149748.0
2024-08-07,Bstation,29874.0,36419.80470226279,24460.625175984034,9958.0,69874.0,46875.09060844667,32016.818843837664,9958.0,109790.0,9958.0,59832.0,109790.0
2024-08-08,Bstation,9958.0,34783.35352669709,22968.08343269877,9958.0,69874.0,44608.27852732044,25288.69302650907,9958.0,89790.0,29874.0,39916.0,19958.0
2024-08-09,Bstation,79748.0,28577.015145022815,24756.564347374548,9958.0,69874.0,39988.24139034438,25898.911162143726,9958.0,89790.0,9958.0,9958.0,89790.0
2024-08-10,Bstation,89790.0,41369.76135876711,28481.061045643975,9958.0,79748.0,45289.54253829846,24354.916023822996,9958.0,79748.0,79748.0,69874.0,29874.0
2024-08-11,Bstation,19916.0,53474.82101907533,32518.167689842965,9958.0,89790.0,51222.936866525335,28457.536064795186,9958.0,89790.0,89790.0,29874.0,29916.0
2024-08-12,Bstation,49916.0,45085.115764306494,33451.700163213056,9958.0,89790.0,47048.67861765529,28811.95448969891,9958.0,89790.0,19916.0,59916.0,9958.0
2024-08-13,Bstation,49874.0,46292.83682322987,32803.03493508437,9958.0,89790.0,47430.98813530125,27808.510848378657,9958.0,89790.0,49916.0,9958.0,9958.0
2024-08-16,Bstation,29874.0,47188.127617422404,29774.514848712082,9958.0,89790.0,47756.723050594424,26436.919806950256,9958.0,89790.0,49874.0,29874.0,59832.0
2024-08-17,Bstation,19916.0,42859.5957130668,29774.514848712082,9958.0,89790.0,45372.35997718183,26221.12562482711,9958.0,89790.0,29874.0,9958.0,39916.0
2024-08-19,Bstation,39916.0,37123.6967848001,27887.217805875993,19916.0,89790.0,41978.17864689093,26840.85291262036,9958.0,89790.0,19916.0,79748.0,9958.0
2024-08-22,Bstation,59874.0,37821.77258860008,24260.634255438898,19916.0,89790.0,41703.22149397214,25428.08582546572,9958.0,89790.0,39916.0,89790.0,69874.0
2024-08-24,Bstation,9958.0,43334.829441450056,15725.124852255754,19916.0,59874.0,44125.991961442516,24716.22391408984,9958.0,89790.0,59874.0,19916.0,29874.0
2024-08-25,Bstation,19916.0,34990.62208108754,17973.050153201806,9958.0,59874.0,39570.259699916845,25966.855181172745,9958.0,89790.0,9958.0,49916.0,59916.0
2024-08-27,Bstation,79832.0,31221.966560815654,17969.711511582667,9958.0,59874.0,36949.691739927934,25794.159550198503,9958.0,89790.0,19916.0,49874.0,9958.0
2024-08-28,Bstation,29874.0,43374.47492061174,24940.152441585185,9958.0,79832.0,42667.33284127088,26888.803474415,9958.0,89790.0,79832.0,29874.0,29874.0
2024-08-30,Bstation,9958.0,39999.356190458806,24940.152441585185,9958.0,79832.0,40961.55512910143,26888.803474415,9958.0,89790.0,29874.0,19916.0,9958.0
2024-08-31,Bstation,19916.0,32489.017142844103,26325.27833163552,9958.0,79832.0,36827.74777855457,26888.803474415,9958.0,89790.0,9958.0,39916.0,79748.0
2024-09-01,Bstation,9958.0,29345.76285713308,26860.969971494083,9958.0,79832.0,34572.84807474729,25129.329520141713,9958.0,89790.0,19916.0,59874.0,89790.0
2024-09-02,Bstation,79790.0,24498.822142849807,25026.661394828716,9958.0,79832.0,31290.868331447655,21156.254859268618,9958.0,79832.0,9958.0,9958.0,19916.0
2024-09-03,Bstation,39916.0,38321.61660713736,30954.301702747962,9958.0,79832.0,37757.419220587966,24328.61454752809,9958.0,79832.0,79790.0,19916.0,49916.0
2024-09-04,Bstation,29958.0,38720.212455353016,30177.96789523275,9958.0,79832.0,38045.22999117624,24044.07473283676,9958.0,79832.0,39916.0,79832.0,49874.0
2024-09-05,Bstation,49874.0,36529.659341514765,24048.204942414384,9958.0,79790.0,36966.93265901941,23722.385414587618,9958.0,79832.0,29958.0,29874.0,29874.0
2024-09-06,Bstation,19916.0,39865.74450613608,25013.900307057513,9958.0,79790.0,38687.87497115016,24042.543073696404,9958.0,79832.0,49874.0,9958.0,19916.0
2024-09-07,Bstation,39916.0,34878.30837960206,23651.81011898974,9958.0,79790.0,36184.95830833014,24042.543073696404,9958.0,79832.0,19916.0,19916.0,39916.0
2024-09-09,Bstation,39916.0,36137.73128470154,22624.52373610765,9958.0,79790.0,36682.43053388612,24042.543073696404,9958.0,79832.0,39916.0,9958.0,59874.0
2024-09-10,Bstation,9958.0,37082.29846352615,18849.55472001506,19916.0,79790.0,37113.57312936797,23065.54127307178,9958.0,79832.0,39916.0,79790.0,9958.0
2024-09-11,Bstation,9958.0,30301.223847644615,13779.587456675674,9958.0,49874.0,33492.83004545224,23065.54127307178,9958.0,79832.0,9958.0,39916.0,19916.0
2024-09-12,Bstation,9958.0,25215.417885733463,15710.507809075742,9958.0,49874.0,30354.85270605861,23684.8918859333,9958.0,79832.0,9958.0,29958.0,79832.0
2024-09-13,Bstation,9958.0,21401.063414300097,17153.399174451606,9958.0,49874.0,27635.272345250796,20284.322163886787,9958.0,79790.0,9958.0,49874.0,29874.0
2024-09-14,Bstation,19916.0,18540.297560725074,14122.340599205949,9958.0,39916.0,25278.302699217358,20869.748330122107,9958.0,79790.0,9958.0,19916.0,9958.0
2024-09-15,Bstation,29874.0,18884.223170543806,14122.340599205949,9958.0,39916.0,24563.329005988377,20406.299942974336,9958.0,79790.0,19916.0,39916.0,19916.0
2024-09-16,Bstation,19958.0,21631.667377907856,12123.536597009472,9958.0,39916.0,25271.418471856596,20284.322163886787,9958.0,79790.0,29874.0,39916.0,9958.0
2024-09-19,Bstation,59874.0,21213.25053343089,7838.740581543809,9958.0,29874.0,24562.96267560905,19750.573516224216,9958.0,79790.0,19958.0,9958.0,79790.0
2024-09-21,Bstation,69874.0,30878.437900073168,17961.37856094306,9958.0,59874.0,29271.100985527846,16230.334912214055,9958.0,59874.0,59874.0,9958.0,39916.0
2024-09-22,Bstation,19916.0,40627.328425054875,24068.11469459882,9958.0,69874.0,34684.82085412413,19581.971960100214,9958.0,69874.0,69874.0,9958.0,29958.0
2024-09-23,Bstation,29958.0,35449.496318791156,22857.18599936367,9958.0,69874.0,32715.644740240918,19763.628000907094,9958.0,69874.0,19916.0,9958.0,49874.0
2024-09-24,Bstation,29874.0,34076.62223909337,20676.867668276354,19916.0,69874.0,32347.958774875464,18857.418511055428,9958.0,69874.0,29958.0,19916.0,19916.0
2024-09-25,Bstation,19916.0,33025.96667932003,19737.21830644263,19916.0,69874.0,32018.09760489207,18725.231245215913,9958.0,69874.0,29874.0,29874.0,39916.0
2024-09-26,Bstation,49874.0,29748.475009490023,20676.867668276354,19916.0,69874.0,30404.484590906464,18548.836624755342,9958.0,69874.0,19916.0,19958.0,39916.0
2024-09-27,Bstation,39916.0,34779.85625711751,19979.016292099674,19916.0,69874.0,33000.419978785605,19256.953916231538,9958.0,69874.0,49874.0,59874.0,9958.0
2024-09-28,Bstation,89874.0,36063.89219283813,17976.944451421867,19916.0,69874.0,33922.497314947526,18783.334757581833,9958.0,69874.0,39916.0,69874.0,9958.0
2024-09-29,Bstation,74874.0,49516.4191446286,24477.765584300872,19916.0,89874.0,41382.69767295453,23740.640712721866,9958.0,89874.0,89874.0,19916.0,9958.0
2024-10-01,Bstation,19916.0,55855.81435847145,25777.45686595511,19916.0,89874.0,45848.20464989393,24663.598074450125,9958.0,89874.0,74874.0,29958.0,9958.0
2024-10-02,Bstation,9958.0,46870.860768853585,27174.550930709047,19916.0,89874.0,42390.577363241406,23852.707147486093,19916.0,89874.0,19916.0,29874.0,19916.0
2024-10-03,Bstation,9958.0,37642.64557664019,30071.637616737236,9958.0,89874.0,38066.23371480922,24663.598074450125,9958.0,89874.0,9958.0,19916.0,29874.0
2024-10-04,Bstation,59916.0,30721.484182480144,31570.095847328503,9958.0,89874.0,34318.46921950132,25854.42337906096,9958.0,89874.0,9958.0,49874.0,19958.0
2024-10-06,Bstation,99790.0,38020.113136860105,32206.472801064374,9958.0,89874.0,37731.473323567814,25815.323244534015,9958.0,89874.0,59916.0,39916.0,59874.0
2024-10-07,Bstation,39874.0,53462.58485264508,38446.148066390786,9958.0,99790.0,46005.94354709211,29864.477385624577,9958.0,99790.0,99790.0,89874.0,69874.0
2024-10-08,Bstation,39916.0,50065.43863948381,34708.742088029045,9958.0,99790.0,45188.35107414649,28970.059926652622,9958.0,99790.0,39874.0,74874.0,19916.0
2024-10-09,Bstation,9958.0,47528.07897961285,32093.24996527023,9958.0,99790.0,44485.37093092696,28260.417288862838,9958.0,99790.0,39916.0,19916.0,29958.0
2024-10-13,Bstation,19916.0,38135.55923470964,33324.007776461985,9958.0,99790.0,39881.72147347003,29494.141319147508,9958.0,99790.0,9958.0,9958.0,29874.0
2024-10-14,Bstation,9958.0,33580.669426032226,32093.24996527023,9958.0,99790.0,37219.62527700736,29936.244241666347,9958.0,99790.0,19916.0,9958.0,19916.0
2024-10-17,Bstation,54874.0,27675.00206952417,32093.24996527023,9958.0,99790.0,33584.74190673971,30604.232268189196,9958.0,99790.0,9958.0,59916.0,49874.0
2024-10-19,Bstation,39916.0,34474.75155214313,31622.37929965759,9958.0,99790.0,36423.309652507756,30744.87752884591,9958.0,99790.0,54874.0,99790.0,39916.0
2024-10-20,Bstation,19916.0,35835.06366410734,17393.17695452476,9958.0,54874.0,36889.00169884005,30744.87752884591,9958.0,99790.0,39916.0,39874.0,89874.0
2024-10-21,Bstation,49916.0,31855.297748080506,17260.659425685502,9958.0,54874.0,34625.93480566138,27792.439884351148,9958.0,99790.0,19916.0,39916.0,74874.0
2024-10-22,Bstation,19958.0,36370.47331106038,18779.570510834663,9958.0,54874.0,36664.61016490653,25864.038919101342,9958.0,99790.0,49916.0,9958.0,19916.0
2024-10-24,Bstation,34958.0,32267.354983295285,17400.92723309339,9958.0,54874.0,34437.06214291899,25862.212573729823,9958.0,99790.0,19958.0,19916.0,9958.0
2024-10-25,Bstation,39916.0,32940.016237471464,16773.904290380346,9958.0,54874.0,34506.52052386313,24877.26301330122,9958.0,99790.0,34958.0,9958.0,9958.0
2024-10-26,Bstation,9958.0,34684.0121781036,13476.783634934602,19916.0,54874.0,35227.78445401471,23693.255946379708,9958.0,99790.0,39916.0,54874.0,59916.0
2024-10-27,Bstation,19958.0,28502.5091335777,14254.540770274258,9958.0,49916.0,31858.479860146086,23977.534716415714,9958.0,99790.0,9958.0,39916.0,99790.0
2024-10-29,Bstation,34958.0,26366.381850183276,14086.87430942385,9958.0,49916.0,30271.749212126608,15276.60161276591,9958.0,54874.0,19958.0,19916.0,39874.0
2024-10-30,Bstation,19958.0,28514.286387637458,13829.211353748593,9958.0,49916.0,30896.58265050973,15067.790781430573,9958.0,54874.0,34958.0,49916.0,39916.0
2024-10-31,Bstation,34958.0,26375.214790728092,10956.201314236454,9958.0,39916.0,29438.1049637751,14884.580824050414,9958.0,54874.0,19958.0,19958.0,9958.0
2024-11-01,Bstation,9958.0,28520.91109304607,11119.342418034696,9958.0,39916.0,30174.090968605084,14105.554947382381,9958.0,54874.0,34958.0,34958.0,19916.0
2024-11-02,Bstation,19916.0,23880.18331978455,12383.524561747743,9958.0,39916.0,27478.612172791072,14842.760855117045,9958.0,54874.0,9958.0,39916.0,9958.0
2024-11-04,Bstation,9958.0,22889.137489838413,10294.30099386847,9958.0,34958.0,26470.263883085598,14105.554947382381,9958.0,54874.0,19916.0,9958.0,54874.0
2024-11-06,Bstation,9958.0,19656.35311737881,10294.30099386847,9958.0,34958.0,24268.628698674187,12876.944935780293,9958.0,49916.0,9958.0,19958.0,39916.0
2024-11-08,Bstation,99832.0,17231.76483803411,11180.351157274985,9958.0,34958.0,22360.544872184295,12878.287067859394,9958.0,49916.0,9958.0,34958.0,19916.0
2024-11-09,Bstation,34958.0,37881.823628525584,32415.02269891864,9958.0,99832.0,32690.07222255972,23945.018620732993,9958.0,99832.0,99832.0,19958.0,49916.0
2024-11-10,Bstation,39874.0,37150.867721394185,32195.775845376003,9958.0,99832.0,32992.462592885095,23292.793248999922,9958.0,99832.0,34958.0,34958.0,19958.0
2024-11-11,Bstation,74874.0,37831.65079104564,32340.56474166007,9958.0,99832.0,33910.00091383375,23338.150157397395,9958.0,99832.0,39874.0,9958.0,34958.0
2024-11-12,Bstation,29874.0,47092.238093284235,34198.854536651255,9958.0,99832.0,39371.86745865592,26254.6956909459,9958.0,99832.0,74874.0,19916.0,39916.0
2024-11-13,Bstation,9958.0,42787.67856996317,33355.94343555846,9958.0,99832.0,38105.48513083513,26182.0556484402,9958.0,99832.0,29874.0,9958.0,9958.0
2024-11-15,Bstation,59916.0,34580.25892747238,33355.94343555846,9958.0,99832.0,34352.487113390445,26182.0556484402,9958.0,99832.0,9958.0,9958.0,19958.0
2024-11-16,Bstation,29916.0,40914.19419560429,30379.30657536453,9958.0,99832.0,37760.95549827172,26927.374298571747,9958.0,99832.0,59916.0,99832.0,34958.0
2024-11-17,Bstation,39916.0,38164.64564670321,21389.127175584275,9958.0,74874.0,36714.961431835494,26960.59585867758,9958.0,99832.0,29916.0,34958.0,19958.0
2024-11-18,Bstation,19916.0,38602.48423502741,21279.62491613546,9958.0,74874.0,37141.76657425743,26654.746117181956,9958.0,99832.0,39916.0,39874.0,34958.0
2024-11-20,Bstation,89874.0,33930.86317627056,22686.49445102029,9958.0,74874.0,34844.997697689774,27000.48598992814,9958.0,99832.0,19916.0,74874.0,9958.0
2024-11-21,Bstation,9958.0,47916.64738220292,27062.04303694231,9958.0,89874.0,42182.198004664475,29637.084107138897,9958.0,99832.0,89874.0,29874.0,19916.0
2024-11-22,Bstation,29874.0,38426.985536652195,29251.38795241759,9958.0,89874.0,37885.63827070921,30284.729340556565,9958.0,99832.0,9958.0,9958.0,9958.0
2024-11-23,Bstation,9958.0,36288.73915248914,27062.04303694231,9958.0,89874.0,36817.41983461465,29218.39564045563,9958.0,99832.0,29874.0,59916.0,9958.0
2024-11-24,Bstation,39916.0,29706.054364366857,27490.799063374638,9958.0,89874.0,33236.16385666603,29218.39564045563,9958.0,99832.0,9958.0,29916.0,99832.0
2024-11-25,Bstation,9958.0,32258.54077327514,27577.272125878317,9958.0,89874.0,34126.80867577723,23894.077212233453,9958.0,89874.0,39916.0,39916.0,34958.0
2024-11-27,Bstation,9958.0,26683.405579956358,28838.425084135844,9958.0,89874.0,30904.300852340268,24972.75443930269,9958.0,89874.0,9958.0,19916.0,39874.0
2024-11-29,Bstation,39916.0,22502.054184967266,29648.507162290025,9958.0,89874.0,28111.4607386949,25814.2520159476,9958.0,89874.0,9958.0,89874.0,74874.0
2024-11-30,Bstation,9958.0,26855.540638725448,14612.556459623851,9958.0,39916.0,29685.399306868916,23003.863807324444,9958.0,89874.0,39916.0,9958.0,29874.0
2024-12-01,Bstation,9958.0,22631.155479044086,14612.556459623851,9958.0,39916.0,27055.079399286395,23661.050823366473,9958.0,89874.0,9958.0,29874.0,9958.0
2024-12-02,Bstation,29958.0,19462.866609283064,14618.007192695388,9958.0,39916.0,24775.468812714877,23661.050823366473,9958.0,89874.0,9958.0,9958.0,59916.0
2024-12-03,Bstation,9958.0,22086.649956962297,14620.743287729758,9958.0,39916.0,25466.47297101956,21964.66920326341,9958.0,89874.0,29958.0,39916.0,29916.0
2024-12-04,Bstation,39916.0,19054.487467721723,12522.903383115141,9958.0,39916.0,23398.67657488362,22409.184667241825,9958.0,89874.0,9958.0,9958.0,39916.0
